"employeeid","periodfrom","periodto","company","position","remarks","id"
"A85D9C7EA7BC11E594AA00FF59FBB323","0000-00","0000-00","WOON GOHYANG KOREAN RESTO, ASST.COOK,","","","A85EEA0CA7BC11E594AA00FF59FBB323"
"A85D9C7EA7BC11E594AA00FF59FBB323","0000-00","0000-00","10MOS","","","A85EF6F5A7BC11E594AA00FF59FBB323"
"A863DDDEA7BC11E594AA00FF59FBB323","0000-00","0000-00","MC DONALDS, SERVICE CREW, 4YRS","","","A8652E70A7BC11E594AA00FF59FBB323"
"A86CE043A7BC11E594AA00FF59FBB323","0000-00","0000-00","SM APPLIANCES, STOCKMAN, 6MOS","","","A870B34CA7BC11E594AA00FF59FBB323"
"A86CE043A7BC11E594AA00FF59FBB323","0000-00","0000-00","MAXS RESTAURANT, WAITER, 1YR","","","A870E184A7BC11E594AA00FF59FBB323"
"AE6F0FBBA7BC11E594AA00FF59FBB323","0000-00","0000-00","BBQ BOSS RESTAURANT, SERVICE CREW, 7MOS.","","","AE748A31A7BC11E594AA00FF59FBB323"
"AE86CD30A7BC11E594AA00FF59FBB323","0000-00","0000-00","BREADCART, WAITRESS, 2MOS","","","AE8CAC05A7BC11E594AA00FF59FBB323"
"AEA3B0C5A7BC11E594AA00FF59FBB323","0000-00","0000-00","ANTONIOS, CASHIER, 2YRS","","","AEA97266A7BC11E594AA00FF59FBB323"
"AEA3B0C5A7BC11E594AA00FF59FBB323","0000-00","0000-00","MAX'S, BAO, 1YR","","","AEA998E3A7BC11E594AA00FF59FBB323"
"AEA3B0C5A7BC11E594AA00FF59FBB323","0000-00","0000-00","TGIF, SERVICE CREW, 1YR","","","AEA9C0C9A7BC11E594AA00FF59FBB323"
"AEBB183DA7BC11E594AA00FF59FBB323","0000-00","0000-00","LECHON EXPERTS, SLAUGHTERING AND FLAVORI","","","AEBC615EA7BC11E594AA00FF59FBB323"
"AEBB183DA7BC11E594AA00FF59FBB323","0000-00","0000-00","NG, 3 YRS","","","AEBC71C2A7BC11E594AA00FF59FBB323"
"AECDA8FBA7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLLIBEE, STOCKMAN, 6MOS","","","AED43870A7BC11E594AA00FF59FBB323"
"AECDA8FBA7BC11E594AA00FF59FBB323","0000-00","0000-00","FLAVORS OF CHINA, DISPATCHER, 2YRS","","","AED452E5A7BC11E594AA00FF59FBB323"
"AED5F251A7BC11E594AA00FF59FBB323","0000-00","0000-00","PHILLIPS SEAFOOD CORP., LOADING/PACKING/","","","AED765B4A7BC11E594AA00FF59FBB323"
"AED5F251A7BC11E594AA00FF59FBB323","0000-00","0000-00","BOILER, 6MOS","","","AED77FE8A7BC11E594AA00FF59FBB323"
"AEDCFC0DA7BC11E594AA00FF59FBB323","0000-00","0000-00","CAFE AGNES, WAITER, 7MOS","","","AEDE64ADA7BC11E594AA00FF59FBB323"
"AEDF9C26A7BC11E594AA00FF59FBB323","0000-00","0000-00","ICON CAFE, CASHIER, 5MOS","","","AEE17A5EA7BC11E594AA00FF59FBB323"
"AEDF9C26A7BC11E594AA00FF59FBB323","0000-00","0000-00","EPSON, PRODUCTION OPERATOR, 5MOS","","","AEE198D2A7BC11E594AA00FF59FBB323"
"AEDF9C26A7BC11E594AA00FF59FBB323","0000-00","0000-00","WATSON, SALES CLERK, 5MOS","","","AEE1B58BA7BC11E594AA00FF59FBB323"
"AEE3D5DDA7BC11E594AA00FF59FBB323","0000-00","0000-00","MANG INASAL, SERVICE CREW, 5MOS","","","AEE5729CA7BC11E594AA00FF59FBB323"
"AEE3D5DDA7BC11E594AA00FF59FBB323","0000-00","0000-00","ROYAL SPORTING HOUSE, SALES ASSOCIATE,","","","AEE58D32A7BC11E594AA00FF59FBB323"
"AEE3D5DDA7BC11E594AA00FF59FBB323","0000-00","0000-00","5MOS. EPSON PRECUSION PHILS INC,","","","AEE5A8F1A7BC11E594AA00FF59FBB323"
"AEE3D5DDA7BC11E594AA00FF59FBB323","0000-00","0000-00","ROYAL SPORTING HOUSE, SALES ASSOCIATE,","","","AEE5C2AEA7BC11E594AA00FF59FBB323"
"AEE7E37FA7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLLIBEE, PRODUCTION CREW, 5MOS","","","AEE9553FA7BC11E594AA00FF59FBB323"
"AEEA6FBAA7BC11E594AA00FF59FBB323","0000-00","0000-00","CONSTRUCTION, LABORER, 5MOS","","","AEEC10D1A7BC11E594AA00FF59FBB323"
"AEED2B96A7BC11E594AA00FF59FBB323","0000-00","0000-00","JOLLIBEE, KITCHEN CREW, 6MOS","","","AEEF5E5AA7BC11E594AA00FF59FBB323"
"AEED2B96A7BC11E594AA00FF59FBB323","0000-00","0000-00","SOUTH SUPERMARKET, MERCHANDISER, 6MOS","","","AEEF7C63A7BC11E594AA00FF59FBB323"
"AEED2B96A7BC11E594AA00FF59FBB323","0000-00","0000-00","PKI, ASST.LINE LEADER, 15YRS","","","AEEFA046A7BC11E594AA00FF59FBB323"
"AEF5957EA7BC11E594AA00FF59FBB323","0000-00","0000-00","PKI, JOINTING OPERATOR, 3MOS","","","AEF71965A7BC11E594AA00FF59FBB323"
"AEF5957EA7BC11E594AA00FF59FBB323","0000-00","0000-00","UNIVERSAL ROBINA CORP. MACHINE OPERATOR,","","","AEF7329FA7BC11E594AA00FF59FBB323"
"AEF5957EA7BC11E594AA00FF59FBB323","0000-00","0000-00","3MOS.  ACTION LABS IT SERVICE PROVIDER,","","","AEF74BDDA7BC11E594AA00FF59FBB323"
"AEF5957EA7BC11E594AA00FF59FBB323","0000-00","0000-00","UNIVERSAL ROBINA CORP. MACHINE OPERATOR,","","","AEF7653FA7BC11E594AA00FF59FBB323"
"AEF950DCA7BC11E594AA00FF59FBB323","0000-00","0000-00","PUBLIC MARKET, LUMPIA WRAPPER MAKER,3YRS","","","AEFAD880A7BC11E594AA00FF59FBB323"
"AEF950DCA7BC11E594AA00FF59FBB323","0000-00","0000-00","MANG INASAL, KITCHEN CREW, LESS 1MOS","","","AEFAF653A7BC11E594AA00FF59FBB323"
"AEFC50D7A7BC11E594AA00FF59FBB323","0000-00","0000-00","EPSON, PRODUCTION OPERATOR, 5MOS","","","AF013891A7BC11E594AA00FF59FBB323"
"AEFC50D7A7BC11E594AA00FF59FBB323","0000-00","0000-00","SOHBI KOHGEI, PRODUCTION OPERATOR, 6MOS","","","AF015313A7BC11E594AA00FF59FBB323"
"AEFC50D7A7BC11E594AA00FF59FBB323","0000-00","0000-00","MITSUBA, PRODUCTIO OPERATOR, 6MOS","","","AF016EF2A7BC11E594AA00FF59FBB323"
"AF031A61A7BC11E594AA00FF59FBB323","0000-00","0000-00","KOREAN PHIL. CORP. PRODUCTION HELPER,","","","AF0507C1A7BC11E594AA00FF59FBB323"
"AF031A61A7BC11E594AA00FF59FBB323","0000-00","0000-00","5MOS","","","AF05236EA7BC11E594AA00FF59FBB323"
"AF067FFFA7BC11E594AA00FF59FBB323","0000-00","0000-00","SM SUPERMARKET, BAGGER, 6MOS","","","AF0882D8A7BC11E594AA00FF59FBB323"
"AF067FFFA7BC11E594AA00FF59FBB323","0000-00","0000-00","RAZON OF GUAGUA, SERVER, 1MOS","","","AF089CB6A7BC11E594AA00FF59FBB323"
"AF09F2F1A7BC11E594AA00FF59FBB323","0000-00","0000-00","HANG CHOW, KITCHEN STAFF, 8MOS","","","AF331698A7BC11E594AA00FF59FBB323"
"AF09F2F1A7BC11E594AA00FF59FBB323","0000-00","0000-00","CDO, PRODUCTION OPERATOR, 6MOS","","","AF3356CDA7BC11E594AA00FF59FBB323"
"AF09F2F1A7BC11E594AA00FF59FBB323","0000-00","0000-00","CONSTRUCTION WORKER, HELPER, 1YR","","","AF33A7A8A7BC11E594AA00FF59FBB323"
"AF4445A7A7BC11E594AA00FF59FBB323","0000-00","0000-00","MOLINO HOMES WATER DISTRICT, DELIVERY","","","AF468867A7BC11E594AA00FF59FBB323"
"AF4445A7A7BC11E594AA00FF59FBB323","0000-00","0000-00","HELPER, 6MOS","","","AF46A1F3A7BC11E594AA00FF59FBB323"
"AF4B1CD2A7BC11E594AA00FF59FBB323","0000-00","0000-00","AFC, COOK, 3YRS","","","AF4D2980A7BC11E594AA00FF59FBB323"
"AF4B1CD2A7BC11E594AA00FF59FBB323","0000-00","0000-00","BUS STOP UAE, COOK, 3YRS","","","AF4D48B9A7BC11E594AA00FF59FBB323"
"AF536BFBA7BC11E594AA00FF59FBB323","0000-00","0000-00","SHADINE-6 DINERS, CASHIER, 1YR","","","AF5CD1C1A7BC11E594AA00FF59FBB323"
"AF64CBF3A7BC11E594AA00FF59FBB323","0000-00","0000-00","QUEEN MARGARETTE, CHIEF STEWARD, 3MOS","","","AF6B6EBBA7BC11E594AA00FF59FBB323"
"AF64CBF3A7BC11E594AA00FF59FBB323","0000-00","0000-00","SULO RIVIERA HOTEL, F&B SPVR./CHIEF","","","AF6B84C3A7BC11E594AA00FF59FBB323"
"AF64CBF3A7BC11E594AA00FF59FBB323","0000-00","0000-00","STEWARD 4YRS. GRAND RIVEIRA HOTEL,","","","AF6B94BCA7BC11E594AA00FF59FBB323"
"AF64CBF3A7BC11E594AA00FF59FBB323","0000-00","0000-00","SULO RIVIERA HOTEL, F&B SPVR./CHIEF","","","AF6BA4D6A7BC11E594AA00FF59FBB323"
"AF6CF019A7BC11E594AA00FF59FBB323","0000-00","0000-00","CALIXTO'S CAFFE, WAITER, 2MOS","","","AF6DE9D9A7BC11E594AA00FF59FBB323"
"AF719EF2A7BC11E594AA00FF59FBB323","0000-00","0000-00","FIJON-6 FOODS, DINING CREW, 1YR","","","AF72B221A7BC11E594AA00FF59FBB323"
"AF7396EBA7BC11E594AA00FF59FBB323","0000-00","0000-00","FILBERT'S-6 FOODS, DINING CREW, 9MOS","","","AF7E941DA7BC11E594AA00FF59FBB323"
"AF7F50A3A7BC11E594AA00FF59FBB323","0000-00","0000-00","MAZUDA PHIL. WELDER, 6MOS","","","AF823750A7BC11E594AA00FF59FBB323"
"AF7F50A3A7BC11E594AA00FF59FBB323","0000-00","0000-00","NGC ENTERPRISES, MESSENGER, 8MOS","","","AF826426A7BC11E594AA00FF59FBB323"
"AF9E8ED0A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHICBOY, SERVICE CREW, 5MOS","","","AFA64839A7BC11E594AA00FF59FBB323"
"AFA83730A7BC11E594AA00FF59FBB323","0000-00","0000-00","IONE-6 FOODS, CASHIER, 10MOS","","","AFB444FFA7BC11E594AA00FF59FBB323"
"AFA83730A7BC11E594AA00FF59FBB323","0000-00","0000-00","SHA-DINE-6 DINERS, CASHIER, 9MOS","","","AFB4755DA7BC11E594AA00FF59FBB323"
"AFA83730A7BC11E594AA00FF59FBB323","0000-00","0000-00","GREENWICH, CASHIER, 1MOS","","","AFB4A7E9A7BC11E594AA00FF59FBB323"
"AFC92392A7BC11E594AA00FF59FBB323","0000-00","0000-00","BBQ KING, DINING CREW, 2MOS","","","AFD11168A7BC11E594AA00FF59FBB323"
"AFC92392A7BC11E594AA00FF59FBB323","0000-00","0000-00","G-STRIP, KITCHEN CREW, 6MOS","","","AFD15675A7BC11E594AA00FF59FBB323"
"AFD4405FA7BC11E594AA00FF59FBB323","0000-00","0000-00","AFC, WAITER, 1YR","","","AFDC3E25A7BC11E594AA00FF59FBB323"
"AFE5F382A7BC11E594AA00FF59FBB323","0000-00","0000-00","TOUCH OF CRAFT, FACTORY WORKER, 2YRS","","","AFF13A3EA7BC11E594AA00FF59FBB323"
"AFFB5D68A7BC11E594AA00FF59FBB323","0000-00","0000-00","TANTUCO CONSTRUCTION INC., PAINTER, 4MOS","","","AFFCEBE5A7BC11E594AA00FF59FBB323"
"AFFE09F7A7BC11E594AA00FF59FBB323","0000-00","0000-00","AFC, WAITER, 9MOS","","","AFFF9DBBA7BC11E594AA00FF59FBB323"
"B000C83BA7BC11E594AA00FF59FBB323","0000-00","0000-00","PREMIER CRUSINE, LINE COOK, 4MOS","","","B002F50FA7BC11E594AA00FF59FBB323"
"B000C83BA7BC11E594AA00FF59FBB323","0000-00","0000-00","AFC, COOK, 1.5YRS","","","B00317D0A7BC11E594AA00FF59FBB323"
"B000C83BA7BC11E594AA00FF59FBB323","0000-00","0000-00","SOLO RIVIERA HOTEL, LINE COOK, 2MOS","","","B0033B8AA7BC11E594AA00FF59FBB323"
"B004ED46A7BC11E594AA00FF59FBB323","0000-00","0000-00","FIJON-6 FOODS, WAITER, 1YR","","","B0065F1FA7BC11E594AA00FF59FBB323"
"B00775ACA7BC11E594AA00FF59FBB323","0000-00","0000-00","LSS TRAINEE, DINING CREW, 6MOS","","","B00920C1A7BC11E594AA00FF59FBB323"
"B00A387EA7BC11E594AA00FF59FBB323","0000-00","0000-00","RENZMAR, RIDES OPERATOR, 2YRS","","","B00C0B70A7BC11E594AA00FF59FBB323"
"B00DA367A7BC11E594AA00FF59FBB323","0000-00","0000-00","RAM FOODS CORP. PRODUCTION CREW, 6MOS","","","B00FDB8EA7BC11E594AA00FF59FBB323"
"B00DA367A7BC11E594AA00FF59FBB323","0000-00","0000-00","LANDMARK CORP, CASHIER, 5MOS","","","B00FF779A7BC11E594AA00FF59FBB323"
"B011CE3DA7BC11E594AA00FF59FBB323","0000-00","0000-00","YAKULT BOTTLING, INSPECTOR, 1MOS","","","B0131439A7BC11E594AA00FF59FBB323"
"B011CE3DA7BC11E594AA00FF59FBB323","0000-00","0000-00","GILIGANS, TRAINEE WAITER, 2MOS","","","B01327ADA7BC11E594AA00FF59FBB323"
"B014332AA7BC11E594AA00FF59FBB323","0000-00","0000-00","GUILLY'S ISLAND, KITCHEN CREW, 7MOS","","","B015290CA7BC11E594AA00FF59FBB323"
"B02829ADA7BC11E594AA00FF59FBB323","0000-00","0000-00","THE COFFEE BEAN & TEA LEAF, 1YR, UTILITY","","","B02A1D8BA7BC11E594AA00FF59FBB323"
"B02829ADA7BC11E594AA00FF59FBB323","0000-00","0000-00","CLEANER/PEST BUSTER","","","B02A3A6DA7BC11E594AA00FF59FBB323"
"B02BF317A7BC11E594AA00FF59FBB323","0000-00","0000-00","MANGAN RESTAURANT","","","B02D8E4FA7BC11E594AA00FF59FBB323"
"B02F208CA7BC11E594AA00FF59FBB323","0000-00","0000-00","MANILA BAY CAFE, WAITRESS, 1YR.","","","B0308908A7BC11E594AA00FF59FBB323"
"B02F208CA7BC11E594AA00FF59FBB323","0000-00","0000-00","CDO, PRODCUTION CREW, 6MOS.","","","B030A34CA7BC11E594AA00FF59FBB323"
"B0364C68A7BC11E594AA00FF59FBB323","0000-00","0000-00","TOY KINGDOM, CASHIER, 6MOS","","","B03A9D85A7BC11E594AA00FF59FBB323"
"B03BF532A7BC11E594AA00FF59FBB323","0000-00","0000-00","FOOD STUFF BACOLOD, SERVICE CREW, 2YRS","","","B03D6CDDA7BC11E594AA00FF59FBB323"
"B03BF532A7BC11E594AA00FF59FBB323","0000-00","0000-00","BARIES CANTTEN, SERVICE CREW, 1YR","","","B03D877BA7BC11E594AA00FF59FBB323"
"B03F2033A7BC11E594AA00FF59FBB323","0000-00","0000-00","ELMER CADAY BAKE SHOP, BAKER, 1YR","","","B040C6CAA7BC11E594AA00FF59FBB323"
"B041AFACA7BC11E594AA00FF59FBB323","0000-00","0000-00","ARC INTL. DUBAI, SORTER, 4YRS","","","B043FC9BA7BC11E594AA00FF59FBB323"
"B049470DA7BC11E594AA00FF59FBB323","0000-00","0000-00","BAKER,5YRS,THE GOURMET BREADHOUSE","","","B051265BA7BC11E594AA00FF59FBB323"
"B05366EDA7BC11E594AA00FF59FBB323","0000-00","0000-00","CHOWKING, DINING CREW, 1MO.","","","B0550D2EA7BC11E594AA00FF59FBB323"
"B05F7FFBA7BC11E594AA00FF59FBB323","0000-00","0000-00","FACTORY WORKER 7MON.","","","B060817EA7BC11E594AA00FF59FBB323"
"B0624FF3A7BC11E594AA00FF59FBB323","0000-00","0000-00","JOHNSON & JOHNSON, PRODUCTION, 6MOS","","","B06355FBA7BC11E594AA00FF59FBB323"
"B0624FF3A7BC11E594AA00FF59FBB323","0000-00","0000-00","LIZ CATERING, FOOD SERVER, 2YRS","","","B063693EA7BC11E594AA00FF59FBB323"
"B064B161A7BC11E594AA00FF59FBB323","0000-00","0000-00","BGC, CAR PARK TELLER, 4MOS","","","B0660F6FA7BC11E594AA00FF59FBB323"
"B064B161A7BC11E594AA00FF59FBB323","0000-00","0000-00","PAK JOGN STEAMBOAT & YONG TAO FOOD","","","B0662212A7BC11E594AA00FF59FBB323"
"B064B161A7BC11E594AA00FF59FBB323","0000-00","0000-00","MALAYSIA, ASST. COOK, 2MOS","","","B06633B5A7BC11E594AA00FF59FBB323"
"B067BD98A7BC11E594AA00FF59FBB323","0000-00","0000-00","FORMER TRAINEE MOA BRANCH","","","B06906C1A7BC11E594AA00FF59FBB323"
"B069BEFFA7BC11E594AA00FF59FBB323","0000-00","0000-00","FORTUNE BAKESHOP, CREW, 6MOS.","","","B06ACBCDA7BC11E594AA00FF59FBB323"
"B069BEFFA7BC11E594AA00FF59FBB323","0000-00","0000-00","URATEX FOAM, OPERATOR/ENCODER, 6MOS.","","","B06ADCE1A7BC11E594AA00FF59FBB323"
"B069BEFFA7BC11E594AA00FF59FBB323","0000-00","0000-00","SM MANILA, BAGGER/SALES MAN, 6MOS.","","","B06AED4CA7BC11E594AA00FF59FBB323"
"B06E1C02A7BC11E594AA00FF59FBB323","0000-00","0000-00","3N BAKERY, CASHIER, 3YRS","","","B07684CBA7BC11E594AA00FF59FBB323"
"B0B44A08A7BC11E594AA00FF59FBB323","0000-00","0000-00","MC DONALDS, SERVING CREW, 6MOS","","","B0B7C4C1A7BC11E594AA00FF59FBB323"
"B0BFB565A7BC11E594AA00FF59FBB323","0000-00","0000-00","MORDAN AWEEKWND GERMORET COMP.","","","B0C2723BA7BC11E594AA00FF59FBB323"
"B0BFB565A7BC11E594AA00FF59FBB323","0000-00","0000-00","MYRONS STEAK RIBS AND SEAFOODS, COOK,3YR","","","B0C29199A7BC11E594AA00FF59FBB323"
"B0C74CA2A7BC11E594AA00FF59FBB323","0000-00","0000-00","KENNY ROGERS, RIDER, 3MOS","","","B0C9F67FA7BC11E594AA00FF59FBB323"
"B0C74CA2A7BC11E594AA00FF59FBB323","0000-00","0000-00","KOREAN RESTO HOTEL, ALL AROUND, 3MOS","","","B0CA2280A7BC11E594AA00FF59FBB323"
"B0CBADCCA7BC11E594AA00FF59FBB323","0000-00","0000-00","HELPER MECHANIC/2010","","","B0CE1FF4A7BC11E594AA00FF59FBB323"
"B0D0A2D9A7BC11E594AA00FF59FBB323","0000-00","0000-00","CLAUDIAS KITCHEN INC., CASHIER, 7MOS","","","B0D34D1AA7BC11E594AA00FF59FBB323"
"B3C7702AA7BC11E594AA00FF59FBB323","0000-00","0000-00","PRINTING PRESS/MACHINE OPERATOR/2YRS","","","B3D65CAAA7BC11E594AA00FF59FBB323"
"B3D7ECB9A7BC11E594AA00FF59FBB323","0000-00","0000-00","PONTILLAS/PINTOR/1YR","","","B3DCD7EAA7BC11E594AA00FF59FBB323"
"B3DDEA2FA7BC11E594AA00FF59FBB323","0000-00","0000-00","EASTERN PLASTIC PACKAGING CORP.,","","","B3DED625A7BC11E594AA00FF59FBB323"
"B3DDEA2FA7BC11E594AA00FF59FBB323","0000-00","0000-00","PRODUCTION CREW, 6MOS.","","","B3DEE4DDA7BC11E594AA00FF59FBB323"
"B3E7006BA7BC11E594AA00FF59FBB323","0000-00","0000-00","RAZONS FOOD CORP., SERVICE CREW, 3YRS.","","","B3E7ECB2A7BC11E594AA00FF59FBB323"
"B3E7006BA7BC11E594AA00FF59FBB323","0000-00","0000-00","MONDE M.Y. SAN, PRODUCTION CREW, 5MOS.","","","B3E7FD0EA7BC11E594AA00FF59FBB323"
"B3E8E0B9A7BC11E594AA00FF59FBB323","0000-00","0000-00","ARDEN TECH., MACHINE OPERATOR, 6YRS.","","","B3EF8DBBA7BC11E594AA00FF59FBB323"
"B3F07493A7BC11E594AA00FF59FBB323","0000-00","0000-00","PENSIONADO CATERING SERVICES, WAITER/","","","B3F17E61A7BC11E594AA00FF59FBB323"
"B3F07493A7BC11E594AA00FF59FBB323","0000-00","0000-00","EVENT COORDINATOR, 5YRS","","","B3F18ED1A7BC11E594AA00FF59FBB323"
"B3F28E98A7BC11E594AA00FF59FBB323","0000-00","0000-00","IBM SALESFORCE1 MARKETING, SALES MAN,","","","B3F3DC85A7BC11E594AA00FF59FBB323"
"B3F28E98A7BC11E594AA00FF59FBB323","0000-00","0000-00","2YRS","","","B3F3F4FAA7BC11E594AA00FF59FBB323"
"B3F52A20A7BC11E594AA00FF59FBB323","0000-00","0000-00","BB CLUB, SALES CLERK, 8MOS","","","B3F60A89A7BC11E594AA00FF59FBB323"
"B3F52A20A7BC11E594AA00FF59FBB323","0000-00","0000-00","MC DONALD'S, SERVICE CREW, 4YRS","","","B3F61EC6A7BC11E594AA00FF59FBB323"
"B3F72774A7BC11E594AA00FF59FBB323","0000-00","0000-00","EASTERN MANILA HOTEL, DINING CREW, 1YR","","","B3F81031A7BC11E594AA00FF59FBB323"
"B3F90CBFA7BC11E594AA00FF59FBB323","0000-00","0000-00","FOOD CHANNEL, SERVICE CREW, 5YRS","","","B3FA3607A7BC11E594AA00FF59FBB323"
"B3FB42EDA7BC11E594AA00FF59FBB323","0000-00","0000-00","CUIDAD CHRISTIAN RESORT, ROOM ATTENDANT,","","","B402FB43A7BC11E594AA00FF59FBB323"
"B3FB42EDA7BC11E594AA00FF59FBB323","0000-00","0000-00","1YR","","","B4030C91A7BC11E594AA00FF59FBB323"
"B4044E39A7BC11E594AA00FF59FBB323","0000-00","0000-00","CAMP AGUINALDO, DATA ENCODER, 6MOS","","","B4055AD5A7BC11E594AA00FF59FBB323"
"B4044E39A7BC11E594AA00FF59FBB323","0000-00","0000-00","RRJ & MR. LEE, SALESMAN, 5MOS","","","B4056DFBA7BC11E594AA00FF59FBB323"
"B4126720A7BC11E594AA00FF59FBB323","0000-00","0000-00","OPERATOR/1YR/EASTER PLASTIC","","","B4138E83A7BC11E594AA00FF59FBB323"
"B4126720A7BC11E594AA00FF59FBB323","0000-00","0000-00","STOCK MAN/1YR/LONG DISC","","","B4139B43A7BC11E594AA00FF59FBB323"
"B41F387BA7BC11E594AA00FF59FBB323","0000-00","0000-00","GUILLY'S ISLAND RESTAURANT,KITCHEN CREW,","","","B427B23FA7BC11E594AA00FF59FBB323"
"B41F387BA7BC11E594AA00FF59FBB323","0000-00","0000-00","3YRS","","","B427E22AA7BC11E594AA00FF59FBB323"
"B4352A39A7BC11E594AA00FF59FBB323","0000-00","0000-00","KOREAN RESTAURANT /3 MONTHS","","","B43DBACFA7BC11E594AA00FF59FBB323"
"B4352A39A7BC11E594AA00FF59FBB323","0000-00","0000-00","GOURMET BREADHOUSE INC./2 YEARS","","","B43DF826A7BC11E594AA00FF59FBB323"
"B452AA25A7BC11E594AA00FF59FBB323","0000-00","0000-00","STAGE RIGGER DJ","","","B457AF50A7BC11E594AA00FF59FBB323"
"B4606E2AA7BC11E594AA00FF59FBB323","0000-00","0000-00","CEREBOS INC., QUALITY CONTROL, 6MOS","","","B461EDF6A7BC11E594AA00FF59FBB323"
"B4606E2AA7BC11E594AA00FF59FBB323","0000-00","0000-00","AMKOR WHITE CAP., PROD. OPERATOR, 6MOS","","","B461FC50A7BC11E594AA00FF59FBB323"
"B4606E2AA7BC11E594AA00FF59FBB323","0000-00","0000-00","INTER PHILTER LAB., PROCESSES HELPER,6MO","","","B46209F2A7BC11E594AA00FF59FBB323"
"B4633ED2A7BC11E594AA00FF59FBB323","0000-00","0000-00","OLD CITY HALL, OFFICE CLERK, 3YRS.","","","B464D7D8A7BC11E594AA00FF59FBB323"
"B4673919A7BC11E594AA00FF59FBB323","0000-00","0000-00","SM CUBAO, CUSTOMER SERVICE ASST., 1YR","","","B468CBA4A7BC11E594AA00FF59FBB323"
"B4673919A7BC11E594AA00FF59FBB323","0000-00","0000-00","REGALLA GROUP CORP., SALES AGENT, 1 1/2Y","","","B468DBE3A7BC11E594AA00FF59FBB323"
"B4673919A7BC11E594AA00FF59FBB323","0000-00","0000-00","ROBINSON DIVISORIA, CHECKER, 6MOS","","","B468ECF7A7BC11E594AA00FF59FBB323"
"B4673919A7BC11E594AA00FF59FBB323","0000-00","0000-00","REGALLA GROUP CORP., SALES AGENT, 1 1/2Y","","","B468FCC7A7BC11E594AA00FF59FBB323"
"B46C0284A7BC11E594AA00FF59FBB323","0000-00","0000-00","YOUR FACE RESTO, WAITER, 6MOS.","","","B470757BA7BC11E594AA00FF59FBB323"
"B46C0284A7BC11E594AA00FF59FBB323","0000-00","0000-00","ROBINSONS, MERCHANDISER, 4YRS.","","","B47086DDA7BC11E594AA00FF59FBB323"
"B471C80EA7BC11E594AA00FF59FBB323","0000-00","0000-00","AFC, KITCHEN CREW, 3YRS","","","B473012AA7BC11E594AA00FF59FBB323"
"B47D026EA7BC11E594AA00FF59FBB323","0000-00","0000-00","BRBQ KING ECLAIR FOOD CONCEPTS, FOOD","","","B47F6392A7BC11E594AA00FF59FBB323"
"B47D026EA7BC11E594AA00FF59FBB323","0000-00","0000-00","PREP. 6MOS. PANCAKE HOUSE GROUP INC.,","","","B47F913DA7BC11E594AA00FF59FBB323"
"B47D026EA7BC11E594AA00FF59FBB323","0000-00","0000-00","BARISTA, 6MOS","","","B47FC9DDA7BC11E594AA00FF59FBB323"
"B48733E5A7BC11E594AA00FF59FBB323","0000-00","0000-00","BUSINESS CAFE, COMP.TECH.6MOS","","","B48EA2F6A7BC11E594AA00FF59FBB323"
"B48733E5A7BC11E594AA00FF59FBB323","0000-00","0000-00","PHILLPGIX SYSTEM INC, COMP. TECH, 11 YRS","","","B48EC319A7BC11E594AA00FF59FBB323"
"B490CAA9A7BC11E594AA00FF59FBB323","0000-00","0000-00","EPSON PRECISION PHIL.INC, LINE MAINTE-","","","B4A606BAA7BC11E594AA00FF59FBB323"
"B490CAA9A7BC11E594AA00FF59FBB323","0000-00","0000-00","NACE, 5MOS","","","B4A62505A7BC11E594AA00FF59FBB323"
"B490CAA9A7BC11E594AA00FF59FBB323","0000-00","0000-00","SURFINITY INTERNET CAFE, COMPUTER TECH.","","","B4A64D10A7BC11E594AA00FF59FBB323"
"B490CAA9A7BC11E594AA00FF59FBB323","0000-00","0000-00","NACE, 5MOS","","","B4A66FBBA7BC11E594AA00FF59FBB323"
"B4A90403A7BC11E594AA00FF59FBB323","0000-00","0000-00","SM SUCAT, STOCK CLERK, 5MOS","","","B4AAC361A7BC11E594AA00FF59FBB323"
"B4A90403A7BC11E594AA00FF59FBB323","0000-00","0000-00","URATEX, PICKER, 5 MOS","","","B4AAEA86A7BC11E594AA00FF59FBB323"
"B4B0A0D9A7BC11E594AA00FF59FBB323","0000-00","0000-00","SHA-DINE-6 DINES, COM TECH, 6YRS 7MOS","","","B4B1CA98A7BC11E594AA00FF59FBB323"
"B4B0A0D9A7BC11E594AA00FF59FBB323","0000-00","0000-00","ORAKIRUU CORP. ELECTRICIAN, 2YRS","","","B4B1D8C9A7BC11E594AA00FF59FBB323"
"B4B32572A7BC11E594AA00FF59FBB323","0000-00","0000-00","BUFFET 101, WAITER, 6MOS","","","B4B77EF6A7BC11E594AA00FF59FBB323"
"B4B88C53A7BC11E594AA00FF59FBB323","0000-00","0000-00","KAMAY KAINAN, WAITER, 1YR 6MOS","","","B4B975DCA7BC11E594AA00FF59FBB323"
"B4BA65D0A7BC11E594AA00FF59FBB323","0000-00","0000-00","CHICKBOY, PURCHASER, 1YR","","","B4BB5B7DA7BC11E594AA00FF59FBB323"
